season,week,n_contestants,entropy,normalized_entropy,vote_gap,rank_correlation,certainty
32,3,12,2.327496538948912,0.9366535113693234,0.01282051282051282,0.5307630889776694,0.3443873336155061
32,4,11,2.243295974976168,0.9355270851166976,0.015151515151515152,0.9862693712811287,0.43932302144848917
32,5,10,2.151281719651836,0.9342897798641306,0.018181818181818184,0.8406253177443224,0.41511085686235255
32,6,9,2.049840719492665,0.9329227156096016,0.022222222222222223,0.9833333333333333,0.4501231853171196
32,7,8,1.9367978702680964,0.931402894213363,0.027777777777777776,0.7470421737034137,0.41165423314334054
32,8,7,1.809117863313425,0.9297026711082744,0.03571428571428571,0.9642857142857145,0.46751777009608914
32,9,6,1.662376958592822,0.9277902459245968,0.04761904761904762,0.14285714285714288,0.32166292622262094
32,10,5,1.6078642426775427,0.9990222240047908,0.02105263157894738,0.9999999999999999,0.43187228016698387
32,11,5,1.608387743421357,0.9993474933051906,0.020618556701030938,1.0,0.43112358705998927
33,1,13,2.557892609207492,0.9972487767707707,0.0040485829959514205,1.0,0.40689824146269593
33,2,13,2.4245558411520136,0.9452646049712004,0.01098901098901099,0.8843095571932379,0.40976604643080394
33,3,11,2.3084969062220995,0.9627179853972762,0.015151515151515152,0.7780340736849756,0.38951869184508503
33,4,9,2.049840719492665,0.9329227156096016,0.022222222222222223,0.9082951062292475,0.43511553989630236
33,5,8,1.9367978702680964,0.931402894213363,0.027777777777777776,0.617707763884251,0.38578735117950796
33,6,7,1.8091178633134253,0.9297026711082745,0.03571428571428572,0.8260009854911465,0.43986082433717555
33,7,6,1.662376958592822,0.9277902459245968,0.04761904761904762,0.14285714285714288,0.32166292622262094
33,8,5,1.6087327404453662,0.9995618520085267,0.0035714285714285865,1.0,0.4054885872545849
33,9,5,1.6091180808916346,0.999801277489492,0.0034364261168384758,1.0,0.40521425592841015
34,1,14,2.6243354663884575,0.9944215447456963,0.0,1.0,0.4016735365762911
34,2,14,2.520278352519809,0.9549918920811146,0.009523809523809521,0.8011234325877321,0.3880128331789264
34,3,12,2.327496538948912,0.9366535113693234,0.01282051282051282,0.6312691817249945,0.3644885521649711
34,4,11,2.243295974976168,0.9355270851166976,0.015151515151515154,0.960766335663848,0.43422241432503306
34,5,10,2.2963065841920396,0.9972732782727076,0.01597444089456869,1.0,0.4247796778600408
34,6,10,2.151281719651836,0.9342897798641306,0.01818181818181818,0.7223460919122202,0.3914550116959321
34,7,9,2.049840719492665,0.9329227156096016,0.022222222222222223,0.8954053273686237,0.4325375841241776
34,8,8,1.9367978702680964,0.931402894213363,0.027777777777777776,0.7545045450053531,0.4131467074037284
34,9,7,1.8091178633134248,0.9297026711082743,0.03571428571428571,0.18531232916527532,0.31172309307200136
34,10,6,1.6623769585928223,0.9277902459245969,0.047619047619047616,0.5296408977028497,0.3990196771917623
34,11,5,1.6093715707107688,0.9999587795696753,0.0022577949456273616,1.0,0.4033990585475385
